ul. Jana Pawła II;Ustrzyki Dolne;49.431299475;22.5824967160335
ul. Św. Jana Pawła II;Brzozów;49.6944869;22.0318386
ul. Aleja Jana Pawła II;Dębica;50.0573746;21.3920271
ul. Jana Pawła II;Jarosław;50.01582;22.6716398
ul. Jana Pawła II;Radymno;49.94202;22.8266786
ul. Jana Pawła II;Tuczempy;49.978040575;22.7467405172467
ul. Jana Pawła II;Pruchnik;49.9070421;22.5177544961574
ul. Jana Pawła II;Skołoszów;49.9371713;22.824153845538
ul. Jana Pawła II;Sośnica;49.900564625;22.873172782285
ul. Jana Pawła II;Jasło;49.74592;21.4798334
ul. Aleja Jana Pawła II;Kołaczyce;49.81848;21.4407321
ul. Jana Pawła II;Kolbuszowa;50.24558;21.7691133
ul. Jana Pawła II;Kolbuszowa Dolna;50.24916;21.7673703
ul. Świętego Jana Pawła II;Hucina;50.2487686;21.6461602
ul. Świętego Jana Pawła II;Kosowy;50.2572016;21.6539031
ul. Świętego Jana Pawła II;Nowy Dzikowiec;50.27014;21.8619862
ul. Świętego Jana Pawła II;Dzikowiec;50.2679786;21.8566463
ul. Świętego Jana Pawła II;Wilcza Wola;50.3565555;21.8995900333184
ul. Jana Pawła II;Dukla;49.551936775;21.6777988313708
Aleja Jana Pawła II;Iwonicz-Zdrój;49.5630524;21.7913189
ul. Jana Pawła II;Łężany;49.653286325;21.806473091597
ul. Jana Pawła II;Miejsce Piastowe;49.6373423;21.793085226729
ul. Jana Pawła II;Targowiska;49.645238625;21.8219704291567
skwer Jana Pawła II;Rymanów;49.57534;21.8664308
ul. Jana Pawła II;Wróblik Królewski;49.61256;21.8596331
ul. Jana Pawła II;Odrzykoń;49.74086;21.7477616
Rondo Jana Pawła II;Leżajsk;50.2532437;22.4230288
Plac Jana Pawła II;Leżajsk;50.26998;22.406296
Plac Jana Pawła II, Papieża;Leżajsk;50.2704;22.4071385
ul. Jana Pawła II;Nowa Sarzyna;50.3226909;22.34600595
ul. Jana Pawła II;Młodów;50.16102;23.1647233006016
ul. Jana Pawła II;Łańcut;50.07436;22.2236296
ul. Aleje Świętego Jana Pawła II;Mielec;50.2881006;21.4094516
ul. Jana Pawła II;Padew Narodowa;50.423535;21.483663134286
Aleja Błogosławionego Jana Pawła II;Tuszów Narodowy;50.3697623;21.4625702
ul. Jana Pawła II;Rudnik nad Sanem;50.4374379;22.2492213
ul. Jana Pawła II;Kopki;50.4001507;22.296782025
ul. Św. Jana Pawła II;Bieliniec;50.4749869;22.2762295033638
ul. Ojca św. Jana Pawła II;Bircza;49.69072;22.4824651
ul. Jana Pawła II;Orły;49.872245875;22.8031149822305
ul. Ojca Św. Jana Pawła II;Żurawica;49.82354;22.8027995
pl. Jana Pawła II;Przeworsk;50.05914;22.4942013
al. Jana Pawła II;Gwizdaj;50.062144875;22.4559227133889
ul. Jana Pawła II;Sieniawa;50.1852956;22.6071000699345
ul. Świętego Jana Pawła II;Zarzecze;49.991012025;22.5375278898688
ul. Jana Pawła II;Sędziszów Małopolski;50.070959075;21.7042435945776
ul. Jana Pawła II;Dynów;49.815844175;22.2302751232167
pl. Jana Pawła II;Błażowa;49.88418;22.1000509
ul. Jana Pawła II;Głogów Małopolski;50.141250225;21.9719089191932
ul. Jana Pawła II;Sanok;49.57116445;22.1962640347267
ul. Jana Pawła II;Czaszyn;49.44298;22.2082912
ul. Kardynała Karola Wojtyły;Pastwiska;49.5417302;21.9345776
pl. Jana Pawła II;Stalowa Wola;50.5694;22.0667887
al. Aleje Jana Pawła II;Stalowa Wola;50.577239075;22.0590520387381
ul. Jana Pawła II;Przyszów;50.47044;21.9907358
ul. Św. Jana Pawła II;Kępie Zaleszańskie;50.6412423;21.8836216
ul. Św. Jana Pawła II;Turbia;50.6240735;21.9824825
ul. Jana Pawła II;Zaleszany;50.647003975;21.8893019279186
ul. Osiedle Jana Pawła II;Frysztak;49.83578495;21.6017765667191
pl. Jana Pawła II;Strzyżów;49.872856875;21.7951074899972
ul. Jana Pawła II;Skopanie;50.481824575;21.5535101108202
ul. Jana Pawła II;Sokolniki;50.64946975;21.8019594
ul. Jana Pawła II;Stale;50.54938965;21.7348267041554
ul. Jana Pawła II;Nowa Dęba;50.415869325;21.7521422884871
ul. Al. Jana Pawła II;Lesko;49.47866;22.319727
ul. Aleja Jana Pawła II;Krosno;49.7142;21.7223719
Wybrzeże Ojca Świętego Jana Pawła II;Przemyśl;49.7836824;22.7543765695923
pl. Jana Pawła II;Rzeszów;50.05976;21.9761527
ul. Jana Pawła II;Rzeszów;49.98104;21.9913458
ul. kard. Karola Wojtyły;Rzeszów;49.98822;22.0123199
Rondo im. Jana Pawła II;Rzeszów;50.04818;21.9990731
ul. Lądowisko Jana Pawła II;Tarnobrzeg;50.6443831;21.756262679743
